case_id,family,role,cracks,L_m,b_m,h_m
ms500_0355,merged_b005_0532,quarantine,3,1.0,0.18000000715255737,0.30000001192092896
ms500_0356,merged_b005_0332,train,8,1.0,0.18000000715255737,0.30000001192092896
ms500_0357,merged_b005_0399,count,13,1.0,0.18000000715255737,0.30000001192092896
ms500_0358,merged_b005_0096,count,14,1.0,0.18000000715255737,0.30000001192092896
ms500_0359,merged_b005_0788,quarantine,11,1.0,0.18000000715255737,0.30000001192092896
ms500_0360,merged_b005_0515,train,9,1.0,0.18000000715255737,0.30000001192092896
ms500_0361,merged_b005_0679,count,15,1.25,0.18000000715255737,0.30000001192092896
ms500_0362,merged_b005_0050,train,4,1.25,0.18000000715255737,0.30000001192092896
ms500_0363,merged_b004_0191,train,5,1.25,0.18000000715255737,0.30000001192092896
ms500_0364,merged_b005_0521,train,10,1.25,0.18000000715255737,0.30000001192092896
ms500_0365,merged_b005_0781,quarantine,1,1.25,0.18000000715255737,0.30000001192092896
ms500_0366,merged_b004_0036,train,3,1.25,0.18000000715255737,0.30000001192092896
ms500_0367,merged_b005_0778,train,3,1.25,0.18000000715255737,0.30000001192092896
ms500_0368,merged_b005_0101,count,12,1.25,0.18000000715255737,0.30000001192092896
ms500_0369,merged_b005_0728,train,3,1.25,0.18000000715255737,0.30000001192092896
ms500_0370,merged_b005_0213,train,6,1.25,0.18000000715255737,0.30000001192092896
ms500_0371,merged_b004_0073,length,8,1.75,0.18000000715255737,0.30000001192092896
ms500_0372,merged_b005_0104,length,11,1.75,0.18000000715255737,0.30000001192092896
ms500_0373,merged_b004_0058,length,7,1.75,0.18000000715255737,0.30000001192092896
ms500_0374,merged_b005_0558,length,12,1.75,0.18000000715255737,0.30000001192092896
ms500_0375,merged_b005_0579,length,3,1.75,0.18000000715255737,0.30000001192092896
ms500_0376,merged_b005_0035,length,7,1.75,0.18000000715255737,0.30000001192092896
ms500_0377,merged_b004_0151,length,5,1.75,0.18000000715255737,0.30000001192092896
ms500_0378,merged_b005_0223,length,15,1.75,0.18000000715255737,0.30000001192092896
ms500_0379,merged_b005_0241,length,6,1.75,0.18000000715255737,0.30000001192092896
ms500_0380,merged_b004_0020,length,4,1.75,0.18000000715255737,0.30000001192092896
ms500_0381,merged_b005_0563,count,13,2.0,0.18000000715255737,0.30000001192092896
ms500_0382,merged_b005_0722,train,5,2.0,0.18000000715255737,0.30000001192092896
ms500_0383,merged_b004_0043,train,2,2.0,0.18000000715255737,0.30000001192092896
ms500_0384,merged_b005_0475,train,11,2.0,0.18000000715255737,0.30000001192092896
ms500_0385,merged_b005_0043,train,4,2.0,0.18000000715255737,0.30000001192092896
ms500_0386,merged_b005_0568,quarantine,10,2.0,0.18000000715255737,0.30000001192092896
ms500_0387,merged_b005_0123,count,12,2.0,0.18000000715255737,0.30000001192092896
ms500_0388,merged_b004_0307,train,3,2.0,0.18000000715255737,0.30000001192092896
ms500_0389,merged_b004_0321,train,1,2.0,0.18000000715255737,0.30000001192092896
ms500_0390,merged_b005_0381,quarantine,8,2.0,0.18000000715255737,0.30000001192092896
ms500_0391,merged_b004_0028,train,6,2.5,0.18000000715255737,0.30000001192092896
ms500_0392,merged_b005_0185,count,15,2.5,0.18000000715255737,0.30000001192092896
ms500_0393,merged_b005_0006,train,10,2.5,0.18000000715255737,0.30000001192092896
ms500_0394,merged_b005_0705,count,14,2.5,0.18000000715255737,0.30000001192092896
ms500_0395,merged_b005_0544,train,4,2.5,0.18000000715255737,0.30000001192092896
ms500_0396,merged_ms500_0396,train,2,2.5,0.18000000715255737,0.30000001192092896
ms500_0397,merged_b004_0172,train,5,2.5,0.18000000715255737,0.30000001192092896
ms500_0398,merged_b004_0123,quarantine,2,2.5,0.18000000715255737,0.30000001192092896
ms500_0399,merged_b005_0278,quarantine,5,2.5,0.18000000715255737,0.30000001192092896
ms500_0400,merged_b005_0308,count,12,2.5,0.18000000715255737,0.30000001192092896
ms500_0401,merged_b005_0425,train,5,1.0,0.20000000298023224,0.25999999046325684
ms500_0402,merged_b005_0598,train,11,1.0,0.20000000298023224,0.25999999046325684
ms500_0403,merged_b005_0037,train,1,1.0,0.20000000298023224,0.25999999046325684
ms500_0404,merged_b005_0672,train,9,1.0,0.20000000298023224,0.25999999046325684
ms500_0405,merged_b005_0328,quarantine,10,1.0,0.20000000298023224,0.25999999046325684
ms500_0406,merged_b004_0074,train,8,1.0,0.20000000298023224,0.25999999046325684
ms500_0407,merged_b004_0217,train,2,1.0,0.20000000298023224,0.25999999046325684
ms500_0408,merged_b005_0482,train,4,1.0,0.20000000298023224,0.25999999046325684
ms500_0409,merged_b004_0283,quarantine,6,1.0,0.20000000298023224,0.25999999046325684
ms500_0410,merged_b005_0301,count,14,1.0,0.20000000298023224,0.25999999046325684
ms500_0411,merged_b005_0224,count,14,1.25,0.20000000298023224,0.25999999046325684
ms500_0412,merged_ms500_0412,train,9,1.25,0.20000000298023224,0.25999999046325684
ms500_0413,merged_b005_0724,count,12,1.25,0.20000000298023224,0.25999999046325684
ms500_0414,merged_b005_0782,train,6,1.25,0.20000000298023224,0.25999999046325684
ms500_0415,merged_b005_0691,train,2,1.25,0.20000000298023224,0.25999999046325684
ms500_0416,merged_b004_0055,train,1,1.25,0.20000000298023224,0.25999999046325684
ms500_0417,merged_b005_0334,count,14,1.25,0.20000000298023224,0.25999999046325684
ms500_0418,merged_b005_0040,train,3,1.25,0.20000000298023224,0.25999999046325684
ms500_0419,merged_b004_0058,quarantine,7,1.25,0.20000000298023224,0.25999999046325684
ms500_0420,merged_b004_0033,train,1,1.25,0.20000000298023224,0.25999999046325684
ms500_0421,merged_b004_0177,length,2,1.75,0.20000000298023224,0.25999999046325684
ms500_0422,merged_b005_0079,length,12,1.75,0.20000000298023224,0.25999999046325684
ms500_0423,merged_b005_0188,length,6,1.75,0.20000000298023224,0.25999999046325684
ms500_0424,merged_b005_0008,length,13,1.75,0.20000000298023224,0.25999999046325684
ms500_0425,merged_b005_0667,length,15,1.75,0.20000000298023224,0.25999999046325684
ms500_0426,merged_b005_0225,length,6,1.75,0.20000000298023224,0.25999999046325684
ms500_0427,merged_b004_0283,length,6,1.75,0.20000000298023224,0.25999999046325684
ms500_0428,merged_b005_0573,length,7,1.75,0.20000000298023224,0.25999999046325684
ms500_0429,merged_b005_0164,length,9,1.75,0.20000000298023224,0.25999999046325684
ms500_0430,merged_b005_0800,length,13,1.75,0.20000000298023224,0.25999999046325684
ms500_0431,merged_b004_0247,train,1,2.0,0.20000000298023224,0.25999999046325684
ms500_0432,merged_b005_0258,count,14,2.0,0.20000000298023224,0.25999999046325684
ms500_0433,merged_b005_0334,count,14,2.0,0.20000000298023224,0.25999999046325684
ms500_0434,merged_b005_0200,count,12,2.0,0.20000000298023224,0.25999999046325684
ms500_0435,merged_b005_0555,train,9,2.0,0.20000000298023224,0.25999999046325684
ms500_0436,merged_b005_0278,quarantine,5,2.0,0.20000000298023224,0.25999999046325684
ms500_0437,merged_b005_0591,train,4,2.0,0.20000000298023224,0.25999999046325684
ms500_0438,merged_b005_0072,train,9,2.0,0.20000000298023224,0.25999999046325684
ms500_0439,merged_b005_0409,train,2,2.0,0.20000000298023224,0.25999999046325684
ms500_0440,merged_b005_0184,count,14,2.0,0.20000000298023224,0.25999999046325684
ms500_0441,merged_b005_0381,quarantine,8,2.5,0.20000000298023224,0.25999999046325684
ms500_0442,merged_b005_0338,train,11,2.5,0.20000000298023224,0.25999999046325684
ms500_0443,merged_b004_0101,train,7,2.5,0.20000000298023224,0.25999999046325684
ms500_0444,merged_b004_0008,train,3,2.5,0.20000000298023224,0.25999999046325684
ms500_0445,merged_b005_0618,count,12,2.5,0.20000000298023224,0.25999999046325684
ms500_0446,merged_b005_0411,train,9,2.5,0.20000000298023224,0.25999999046325684
ms500_0447,merged_b005_0075,train,8,2.5,0.20000000298023224,0.25999999046325684
ms500_0448,merged_b005_0166,train,11,2.5,0.20000000298023224,0.25999999046325684
ms500_0449,merged_b004_0325,quarantine,8,2.5,0.20000000298023224,0.25999999046325684
ms500_0450,merged_b005_0549,count,12,2.5,0.20000000298023224,0.25999999046325684
ms500_0451,merged_b004_0166,train,6,1.0,0.2199999988079071,0.3199999928474426
ms500_0452,merged_b005_0043,train,4,1.0,0.2199999988079071,0.3199999928474426
ms500_0453,merged_b005_0137,train,10,1.0,0.2199999988079071,0.3199999928474426
ms500_0454,merged_b004_0024,train,4,1.0,0.2199999988079071,0.3199999928474426
ms500_0455,merged_b004_0068,train,2,1.0,0.2199999988079071,0.3199999928474426
ms500_0456,merged_b005_0398,count,13,1.0,0.2199999988079071,0.3199999928474426
ms500_0457,merged_b005_0517,train,9,1.0,0.2199999988079071,0.3199999928474426
ms500_0458,merged_b004_0045,train,1,1.0,0.2199999988079071,0.3199999928474426
ms500_0459,merged_b004_0135,train,3,1.0,0.2199999988079071,0.3199999928474426
ms500_0460,merged_b005_0792,train,6,1.0,0.2199999988079071,0.3199999928474426
ms500_0461,merged_b005_0693,train,9,1.25,0.2199999988079071,0.3199999928474426
ms500_0462,merged_b005_0415,train,11,1.25,0.2199999988079071,0.3199999928474426
ms500_0463,merged_b005_0183,count,15,1.25,0.2199999988079071,0.3199999928474426
ms500_0464,merged_b005_0701,train,10,1.25,0.2199999988079071,0.3199999928474426
ms500_0465,merged_b005_0121,quarantine,4,1.25,0.2199999988079071,0.3199999928474426
ms500_0466,merged_b005_0126,count,13,1.25,0.2199999988079071,0.3199999928474426
ms500_0467,merged_b005_0632,count,12,1.25,0.2199999988079071,0.3199999928474426
ms500_0468,merged_b005_0387,train,1,1.25,0.2199999988079071,0.3199999928474426
ms500_0469,merged_b005_0621,count,14,1.25,0.2199999988079071,0.3199999928474426
ms500_0470,merged_b005_0003,train,2,1.25,0.2199999988079071,0.3199999928474426
ms500_0471,merged_b005_0563,length,13,1.75,0.2199999988079071,0.3199999928474426
ms500_0472,merged_b004_0117,length,1,1.75,0.2199999988079071,0.3199999928474426
ms500_0473,merged_b005_0571,length,9,1.75,0.2199999988079071,0.3199999928474426
ms500_0474,merged_b005_0757,length,9,1.75,0.2199999988079071,0.3199999928474426
ms500_0475,merged_b005_0370,length,5,1.75,0.2199999988079071,0.3199999928474426
ms500_0476,merged_b005_0608,length,11,1.75,0.2199999988079071,0.3199999928474426
ms500_0477,merged_b005_0791,length,15,1.75,0.2199999988079071,0.3199999928474426
ms500_0478,merged_b004_0312,length,8,1.75,0.2199999988079071,0.3199999928474426
ms500_0479,merged_b005_0690,length,5,1.75,0.2199999988079071,0.3199999928474426
ms500_0480,merged_b004_0047,length,3,1.75,0.2199999988079071,0.3199999928474426
ms500_0481,merged_b005_0329,train,5,2.0,0.2199999988079071,0.3199999928474426
ms500_0482,merged_b005_0440,quarantine,10,2.0,0.2199999988079071,0.3199999928474426
ms500_0483,merged_b005_0257,count,12,2.0,0.2199999988079071,0.3199999928474426
ms500_0484,merged_b005_0777,count,13,2.0,0.2199999988079071,0.3199999928474426
ms500_0485,merged_b005_0540,train,3,2.0,0.2199999988079071,0.3199999928474426
ms500_0486,merged_b005_0653,count,13,2.0,0.2199999988079071,0.3199999928474426
ms500_0487,merged_b005_0705,count,14,2.0,0.2199999988079071,0.3199999928474426
ms500_0488,merged_b005_0454,count,15,2.0,0.2199999988079071,0.3199999928474426
ms500_0489,merged_b005_0573,quarantine,7,2.0,0.2199999988079071,0.3199999928474426
ms500_0490,merged_b005_0073,train,3,2.0,0.2199999988079071,0.3199999928474426
ms500_0491,merged_b005_0675,count,13,2.5,0.2199999988079071,0.3199999928474426
ms500_0492,merged_b005_0668,train,6,2.5,0.2199999988079071,0.3199999928474426
ms500_0493,merged_b004_0346,quarantine,4,2.5,0.2199999988079071,0.3199999928474426
ms500_0494,merged_b004_0301,train,5,2.5,0.2199999988079071,0.3199999928474426
ms500_0495,merged_b005_0442,quarantine,7,2.5,0.2199999988079071,0.3199999928474426
ms500_0496,merged_b005_0189,count,14,2.5,0.2199999988079071,0.3199999928474426
ms500_0497,merged_b005_0696,count,12,2.5,0.2199999988079071,0.3199999928474426
ms500_0498,merged_b005_0703,count,13,2.5,0.2199999988079071,0.3199999928474426
ms500_0499,merged_b004_0234,train,7,2.5,0.2199999988079071,0.3199999928474426
ms500_0500,merged_b004_0182,train,1,2.5,0.2199999988079071,0.3199999928474426
